NW_001816436.1,119510,44167,190220,1000,277,1000,1000,415,1000
NW_001816447.1,87312,31450,315554,1000,418,1000,1000,429,1000
NW_001816458.1,86383,30738,136969,1000,323,1000,768,205,1000
NW_001816481.1,103647,40083,238048,1000,381,1000,1000,279,1000
NW_001816503.1,150363,56788,442219,1000,450,1000,1000,268,1000
NW_001816514.1,109022,40288,167202,1000,445,1000,1000,364,1000
NW_001816525.1,128500,51827,305239,1000,463,1000,735,281,1000
NW_001816547.2,105223,43322,201479,1000,358,1000,1000,382,1000
NW_001816558.1,121785,44677,164114,1000,416,1000,1000,421,1000
NW_001816569.1,125175,49837,304761,1000,345,1000,1000,380,1000
NW_001816592.1,136485,49018,259201,1000,287,1000,1000,421,1000
NW_001816603.1,110141,41901,300247,1000,521,1000,1000,444,1000
NW_001816614.1,162437,67276,279129,1000,473,1000,1000,325,1000
NW_001816625.1,105974,40146,153255,1000,506,1000,1000,380,1000
NW_001816636.1,118062,45131,203874,1000,438,1000,1000,477,1000
NW_001816658.1,87717,33822,116566,1000,482,1000,1000,370,1000
NW_001816669.1,94101,33294,269896,1000,279,1000,1000,322,1000
NW_001816680.1,114522,42087,213718,1000,471,1000,1000,320,1000
NW_001816692.1,98191,35170,303976,1000,334,1000,1000,313,1000
NW_001816703.1,113689,47593,153423,1000,502,1000,1000,307,1000
NW_001816725.1,154262,54010,164503,1000,454,1000,1000,313,1000
NW_001816736.1,126347,47922,204278,1000,346,1000,1000,378,1000
NW_001816747.1,65942,23354,68310,1000,353,1000,1000,361,1000
NW_001816758.1,75219,26939,212618,1000,342,1000,1000,418,1000
NW_001816769.1,72878,28061,195729,1000,331,1000,1000,418,1000
NW_001816780.1,83127,32298,179449,1000,443,1000,1000,395,1000
NW_001816791.1,116912,44190,240820,1000,395,1000,1000,591,1000
NW_001816804.1,67671,26262,74215,1000,372,1000,1000,384,1000
NW_001816815.1,133200,50478,218747,1000,507,1000,1000,274,1000
NW_001816837.1,76621,27710,173945,1000,388,1000,1000,515,1000
NW_001816859.1,79662,30120,189218,1000,321,1000,1000,321,1000
NW_001816870.1,90510,33407,222110,1000,357,1000,1000,362,1000
NW_001816881.1,130732,49255,158656,1000,371,1000,1000,388,1000
NW_001816892.1,105726,40919,316946,1000,403,1000,1000,330,1000
NW_001816915.1,100365,37209,258983,1000,361,1000,1000,327,1000
NW_001816926.1,122001,49246,128562,1000,427,1000,1000,416,1000
NW_001816948.1,141685,52713,222246,1000,382,1000,1000,510,1000
NW_001816981.1,56602,22310,59497,1000,470,1000,1000,390,1000
NW_001817003.1,77634,27969,95970,1000,330,1000,1000,303,1000
NW_001817014.1,169172,60701,195656,1000,383,1000,1000,287,1000
NW_001817026.1,77117,28344,259202,1000,307,1000,1000,369,1000
NW_001817037.1,52272,18025,182813,1000,319,1000,1000,419,1000
NW_001817048.1,127744,48804,187207,1000,514,1000,1000,368,1000
NW_001817070.1,73091,29638,138369,1000,346,1000,1000,434,1000
NW_001817081.1,80793,28185,145570,1000,271,1000,1000,299,1000
NW_001817092.1,88140,30674,95375,1000,338,1000,1000,348,1000
NW_001817103.1,127029,46105,155856,1000,427,1000,1000,236,1000
NW_001817114.1,96759,35198,147518,1000,286,1000,1000,268,1000
NW_001817125.1,94972,33673,108722,1000,355,1000,1000,356,1000
NW_001817137.1,123855,46433,252261,1000,458,1000,1000,310,1000
NW_001817148.1,123932,45400,194614,812,374,1000,1000,405,1000
NW_001817159.1,37602,15030,57277,1000,374,1000,1000,409,1000
NW_001817170.1,87550,29069,166183,1000,259,1000,1000,325,1000
NW_001817181.1,115779,53361,141463,1000,548,1000,1000,356,1000
NW_001817192.1,69799,29911,204648,1000,323,1000,1000,446,1000
NW_001817203.1,73954,30354,79698,1000,275,1000,1000,404,1000
NW_001817225.1,57262,21597,165369,1000,267,1000,1000,294,1000
NW_001817236.1,89103,33627,225198,1000,404,1000,1000,283,1000
NW_001817259.1,64546,24319,83436,1000,357,1000,1000,271,1000
NW_001817270.1,56264,21505,69427,1000,341,1000,1000,304,1000
NW_001817281.1,129396,48414,143164,1000,339,1000,1000,373,1000
NW_001817292.1,63983,26546,94683,1000,390,1000,1000,603,1000
NW_001817303.1,93745,35633,118952,1000,371,1000,1000,258,1000
NW_001817314.1,79812,29690,99515,1000,303,1000,1000,346,1000
NW_001817325.1,121930,46716,139637,1000,246,1000,1000,272,1000
NW_001817347.1,120293,47134,233974,1000,308,1000,1000,363,1000
NW_001817381.1,102499,36102,187585,1000,399,1000,1000,315,1000
NW_001817403.1,126261,48800,211448,1000,386,1000,1000,447,1000
NW_001817414.1,61836,22249,79935,1000,331,1000,1000,320,1000
NW_001817425.1,75189,27276,101739,1000,483,1000,1000,312,1000
NW_001817436.1,84157,30925,115612,1000,382,1000,1000,439,1000
NW_001817447.1,79138,27837,143586,1000,433,1000,1000,390,1000
NW_001817458.1,52116,20150,169790,1000,332,1000,1000,305,1000
NW_001817470.1,118613,44444,218034,1000,168,1000,1000,494,1000
NW_001817481.1,44372,15760,49030,1000,483,1000,1000,342,1000
NW_001817492.1,96607,32800,153618,1000,336,1000,1000,346,1000
NW_001817503.1,93274,35738,105777,1000,453,1000,1000,533,1000
NW_001817514.1,103747,39506,113110,1000,364,1000,1000,321,1000
NW_001817525.1,59082,21113,63949,1000,371,1000,1000,301,1000
NW_001817536.1,54207,20086,160352,1000,363,1000,1000,319,1000
NW_001817547.1,127925,53377,167993,1000,399,1000,1000,516,1000
NW_001817558.1,68909,26284,191034,1000,441,1000,1000,374,1000
NW_001817581.1,73468,26315,89598,1000,336,1000,1000,361,1000
NW_001817592.1,122536,44905,212546,1000,339,1000,1000,342,1000
NW_001817625.1,55959,21332,62513,1000,435,1000,1000,340,1000
NW_001817636.1,64116,24873,191345,1000,379,1000,1000,281,1000
NW_001817647.1,102074,41916,153694,1000,264,1000,1000,414,1000
NW_001817658.1,103437,47697,113169,1000,330,1000,1000,411,1000
NW_001817669.1,44211,15310,56603,1000,324,1000,1000,264,1000
NW_001817680.1,42086,14626,52312,939,423,1000,1000,516,1000
NW_001817692.1,115080,44516,187526,1000,459,1000,1000,409,1000
NW_001817714.1,66652,25780,167069,1000,422,1000,1000,436,1000
NW_001817725.1,65666,26294,84902,1000,370,1000,967,304,1000
NW_001817736.1,59083,21877,94485,1000,326,1000,1000,407,1000
NW_001817747.1,89461,34566,260816,1000,400,1000,1000,315,1000
NW_001817758.1,31653,12028,40395,1000,399,1000,1000,353,1000
NW_001817769.1,18812,7846,18812,1000,405,1000,1000,424,1000
NW_001817780.1,72355,31599,100147,1000,327,1000,1000,466,1000
NW_001817791.1,69245,26152,93765,1000,305,1000,1000,453,1000
NW_001817814.1,76165,32299,85385,1000,449,1000,1000,312,1000
NW_001817825.1,59714,20723,95284,1000,325,1000,1000,352,1000
NW_001817847.1,103371,40764,113690,1000,423,1000,1000,362,1000
NW_001817869.1,59388,21588,64593,1000,357,1000,1000,336,1000
NW_001817880.1,84144,30730,109276,1000,271,1000,1000,313,1000
NW_001817891.1,83456,29782,86735,1000,397,1000,1000,318,1000
NW_001817902.1,114034,41235,143744,1000,343,1000,1000,414,1000
NW_001817915.1,56798,21955,63725,1000,282,1000,1000,425,1000
NW_001817926.1,40180,15793,166480,1000,308,1000,780,274,1000
NW_001817937.1,84013,29497,93085,1000,318,1000,1000,266,1000
NW_001817948.1,145016,52940,317855,1000,310,1000,1000,294,1000
NW_001817959.1,110430,39800,115329,1000,328,1000,910,346,1000
NW_001817970.1,43206,15209,49769,1000,406,1000,1000,246,1000
NW_001817981.1,50676,20301,98759,1000,300,1000,1000,315,1000
NW_001817992.1,57601,20725,91301,1000,497,1000,1000,465,1000
NW_001818003.1,96208,34918,125098,1000,308,1000,1000,312,1000
NW_001818026.1,80670,30044,199288,1000,385,1000,1000,289,1000
NW_001818037.1,23899,9560,29214,1000,423,1000,1000,416,1000
NW_001818048.1,64294,26490,182692,1000,547,1000,1000,419,1000
NW_001818059.1,105085,34638,167834,1000,318,1000,1000,303,1000
NW_001818070.1,85019,35013,98496,1000,350,1000,1000,419,1000
NW_001818081.1,41525,16378,165538,1000,370,1000,1000,256,1000
NW_001818125.1,50360,20952,170796,1000,459,1000,957,366,1000
NW_001818137.1,60966,23316,84927,1000,497,1000,1000,299,1000
NW_001818148.1,98038,37914,189969,1000,457,1000,1000,364,1000
NW_001818159.1,57931,20046,205105,1000,336,1000,1000,445,1000
NW_001818170.1,74760,29058,91692,963,376,1000,1000,379,1000
NW_001818181.1,71345,27127,166779,1000,304,1000,1000,492,1000
NW_001818192.1,51507,17815,55108,1000,303,1000,1000,314,1000
NW_001818203.1,69179,27039,266640,1000,348,1000,1000,443,1000
NW_001818214.1,15747,6112,15747,1000,382,1000,1000,386,1000
NW_001818225.1,99671,35195,285770,829,292,1000,1000,356,1000
NW_001818236.1,91803,35886,106947,1000,340,1000,1000,419,1000
NW_001818248.1,41914,15733,45148,1000,448,1000,1000,397,1000
NW_001818259.1,61061,23615,68416,1000,513,1000,1000,318,1000
NW_001818270.1,43015,15402,55675,1000,345,1000,1000,335,1000
NW_001818281.1,125392,47815,143222,1000,461,1000,1000,347,1000
NW_001818292.1,66470,25472,83099,1000,363,1000,1000,412,1000
NW_001818303.1,92716,35303,255107,1000,360,1000,1000,459,1000
NW_001818314.1,90388,33540,144853,1000,382,1000,1000,282,1000
NW_001818325.1,103932,35995,167153,1000,459,1000,983,315,1000
NW_001818336.1,79794,29466,88623,1000,404,1000,1000,324,1000
NW_001818347.1,29095,10549,161217,1000,282,1000,968,413,1000
NW_001818359.1,34363,10777,58102,1000,313,1000,1000,374,1000
NW_001818370.1,87003,32015,130027,1000,263,1000,1000,256,1000
NW_001818381.1,35835,13478,152387,1000,275,1000,1000,427,1000
NW_001818392.1,26469,10389,29336,1000,395,1000,1000,386,1000
NW_001818403.1,20754,7509,22539,1000,351,1000,1000,477,1000
NW_001818414.1,71619,25728,84428,1000,372,1000,1000,320,1000
NW_001818425.1,72882,29899,142077,1000,299,1000,1000,433,1000
NW_001818436.1,108119,40868,246633,1000,386,1000,1000,376,1000
NW_001818447.1,71910,27774,85240,1000,314,1000,1000,427,1000
NW_001818458.1,50990,19530,56919,1000,355,1000,1000,387,1000
NW_001818470.1,34794,14119,157123,1000,447,1000,1000,372,1000
NW_001818481.1,49956,19690,58817,1000,397,1000,1000,277,1000
NW_001818503.1,34123,12141,55088,1000,274,1000,1000,272,1000
NW_001818514.1,58152,23211,61562,1000,430,1000,1000,502,1000
NW_001818525.1,65142,24034,69127,1000,368,1000,1000,318,1000
NW_001818536.1,56710,20885,71221,1000,218,1000,1000,374,1000
NW_001818547.1,79613,31542,190136,1000,411,1000,1000,419,1000
NW_001818558.1,41907,17145,70653,1000,473,1000,1000,427,1000
NW_001818569.1,60577,19580,162315,1000,365,1000,1000,392,1000
NW_001818581.1,27163,9552,32197,1000,340,1000,1000,342,1000
NW_001818592.1,39352,14651,51898,1000,343,1000,1000,393,1000
NW_001818603.1,21129,7881,21179,1000,408,1000,1000,367,1000
NW_001818614.1,56860,21614,63490,997,395,1000,1000,342,1000
NW_001818636.1,55915,22123,67685,1000,317,1000,1000,344,1000
NW_001818647.1,73019,26525,80521,1000,244,1000,1000,339,1000
NW_001818658.1,45415,16825,51507,1000,334,1000,1000,260,1000
NW_001818669.1,37624,14232,40310,1000,323,1000,1000,384,1000
NW_001818680.1,72870,29572,81460,1000,329,1000,1000,339,1000
NW_001818692.1,57061,22895,59968,1000,345,1000,1000,329,1000
NW_001818714.1,33989,12280,36969,1000,306,1000,1000,408,1000
NW_001818725.1,29814,14006,46799,1000,458,1000,1000,298,1000
NW_001818758.1,76897,32492,82817,1000,477,1000,1000,323,1000
NW_001818769.1,52248,26324,55627,1000,541,1000,1000,565,1000
NW_001818780.1,38210,16075,38210,1000,422,1000,1000,415,1000
NW_001818803.1,41192,18317,46341,1000,428,1000,1000,453,1000
NW_001818814.1,84594,32300,131034,1000,426,1000,1000,308,1000
NW_001818825.1,33059,11993,144112,1000,364,1000,1000,397,1000
NW_001818836.1,62593,22389,70318,1000,358,1000,1000,346,1000
NW_001818847.1,34958,13592,52087,1000,362,1000,988,410,1000
NW_001818858.1,41020,13121,41270,1000,310,1000,1000,340,1000
NW_001818869.1,32824,12066,50584,1000,304,1000,1000,402,1000
NW_001818880.1,36697,13818,147519,1000,306,1000,1000,373,1000
NW_001818891.1,34992,15388,47851,1000,326,1000,864,265,1000
NW_001818902.1,61781,24448,64104,1000,291,1000,1000,368,1000
NW_001818914.1,19181,7558,19431,1000,264,1000,1000,482,1000
NW_001818925.1,43728,14999,48020,1000,270,1000,1000,376,1000
NW_001818936.1,46294,16342,171911,1000,273,1000,1000,367,1000
NW_001818947.1,67869,25542,96410,1000,364,1000,1000,341,1000
NW_001818958.1,40852,15433,99619,1000,407,1000,1000,339,1000
NW_001818980.1,23146,8760,25100,1000,282,1000,1000,358,1000
NW_001818991.1,44154,17332,160706,1000,350,1000,1000,465,1000
NW_001819002.1,24424,7767,27362,1000,358,1000,1000,317,1000
NW_001819013.1,56230,21441,60821,1000,268,1000,1000,380,1000
NW_001819026.1,45478,17078,49969,1000,491,1000,901,338,1000
NW_001819037.1,43623,15602,56205,1000,385,1000,1000,319,1000
NW_001819048.1,46716,18653,70109,1000,391,1000,1000,391,1000
NW_001819059.1,38092,15761,51785,1000,312,1000,1000,439,1000
NW_001819081.1,54685,19883,57793,1000,409,1000,1000,219,1000
NW_001819092.1,53412,20335,58751,1000,341,1000,1000,238,1000
NW_001819103.1,68185,27336,93464,1000,370,1000,1000,287,1000
NW_001819114.1,38469,14010,63524,1000,290,1000,1000,387,1000
NW_001819125.1,38955,15247,150007,1000,406,1000,1000,312,1000
NW_001819137.1,48827,17656,58420,1000,328,1000,1000,489,1000
NW_001819148.1,33537,14743,33537,1000,444,1000,1000,454,1000
NW_001819159.1,70502,26598,74188,1000,380,1000,1000,285,1000
NW_001819181.1,74309,31925,145906,1000,339,1000,1000,410,1000
NW_001819192.1,39496,14843,48116,1000,391,1000,1000,347,1000
NW_001819203.1,57760,21602,64471,1000,238,1000,1000,245,1000
NW_001819214.1,38430,16038,42688,1000,551,1000,1000,428,1000
NW_001819225.1,28228,10648,145817,1000,273,1000,969,371,1000
NW_001819236.1,43111,16770,47589,1000,355,1000,1000,423,1000
NW_001819248.1,68764,23413,243786,1000,470,1000,969,343,1000
NW_001819259.1,26002,9700,27849,1000,310,1000,1000,398,1000
NW_001819270.1,43451,16467,282268,1000,280,1000,1000,406,1000
NW_001819281.1,39631,14468,45258,1000,285,1000,1000,410,1000
NW_001819292.1,40691,15945,41555,1000,375,1000,1000,320,1000
NW_001819303.1,13344,5797,25696,1000,470,1000,1000,431,1000
NW_001819314.1,83052,29254,177755,1000,278,1000,1000,184,1000
NW_001819325.1,35414,14570,42605,1000,291,1000,1000,524,1000
NW_001819336.1,51386,18402,75796,1000,511,1000,1000,313,1000
NW_001819347.1,26314,9103,59902,1000,315,1000,1000,351,1000
NW_001819359.1,37709,14263,40081,1000,312,1000,1000,270,1000
NW_001819370.1,46860,18627,70383,1000,434,1000,1000,396,1000
NW_001819381.1,25570,10486,30348,1000,311,1000,1000,524,1000
NW_001819392.1,65169,23728,69085,1000,359,1000,1000,331,1000
NW_001819414.1,39718,14206,74728,1000,455,1000,1000,513,1000
NW_001819425.1,25610,9290,26210,1000,361,1000,1000,366,1000
NW_001819436.1,46816,18195,48382,1000,367,1000,1000,324,1000
NW_001819447.1,33168,12941,57516,1000,406,1000,1000,304,1000
NW_001819458.1,35810,13306,37771,1000,334,1000,1000,544,1000
NW_001819470.1,49996,19666,52269,1000,433,1000,1000,469,1000
NW_001819481.1,46855,15998,72708,1000,487,1000,1000,352,1000
NW_001819492.1,31096,11807,189328,1000,522,1000,1000,378,1000
NW_001819503.1,42669,17829,42919,1000,424,1000,1000,359,1000
NW_001819514.1,29699,11292,145385,950,303,1000,1000,360,1000
NW_001819525.1,29681,11533,40093,1000,366,1000,1000,551,1000
NW_001819536.1,44036,18510,158408,1000,415,1000,1000,429,1000
NW_001819547.1,48488,17870,68241,1000,354,1000,1000,480,1000
NW_001819558.1,37087,13791,39447,1000,370,1000,1000,489,1000
NW_001819569.1,36691,15944,51287,1000,290,1000,1000,317,1000
NW_001819581.1,57443,21550,192771,1000,545,1000,1000,392,1000
NW_001819592.1,77735,26774,78564,1000,387,1000,1000,358,1000
NW_001819603.1,33456,12930,35231,1000,348,1000,1000,309,1000
NW_001819614.1,28461,10553,35135,1000,427,1000,1000,461,1000
NW_001819625.1,30102,11285,154816,1000,425,1000,1000,333,1000
NW_001819636.1,73843,29301,186119,1000,389,1000,1000,399,1000
NW_001819647.1,58341,21478,68852,1000,223,1000,1000,325,1000
NW_001819658.1,28892,15100,30777,1000,622,1000,1000,483,1000
NW_001819669.1,52130,19710,169779,1000,281,1000,1000,334,1000
NW_001819680.1,34194,13330,48677,1000,300,1000,1000,270,1000
NW_001819692.1,48609,19460,49414,1000,400,1000,1000,414,1000
NW_001819703.1,27407,10318,30256,1000,451,1000,1000,465,1000
NW_001819714.1,46175,18103,55593,1000,489,1000,1000,301,1000
NW_001819725.1,51101,18631,55577,1000,288,1000,1000,613,1000
NW_001819736.1,25998,8369,27049,1000,274,1000,1000,378,1000
NW_001819747.1,26920,9112,159836,931,384,1000,1000,386,1000
NW_001819758.1,92510,35147,178838,1000,352,1000,1000,325,1000
NW_001819769.1,26275,8961,29209,1000,284,1000,1000,319,1000
NW_001819780.1,46211,16880,57577,1000,447,1000,1000,351,1000
NW_001819791.1,52315,18957,71194,1000,321,1000,1000,388,1000
NW_001819803.1,32985,12977,42156,1000,302,1000,1000,374,1000
NW_001819825.1,51779,17525,55157,1000,504,1000,1000,327,1000
NW_001819836.1,38849,14733,144097,1000,408,1000,1000,326,1000
NW_001819847.1,48703,18011,62415,1000,350,1000,1000,320,1000
NW_001819869.1,36635,12813,159812,1000,470,1000,1000,264,1000
NW_001819880.1,17340,6488,17340,1000,369,1000,1000,372,1000
NW_001819891.1,47855,16376,155164,1000,338,1000,1000,412,1000
NW_001819902.1,47055,16851,79820,1000,368,1000,1000,449,1000
NW_001819914.1,86368,37894,99489,1000,460,1000,1000,451,1000
NW_001819925.1,35486,12669,57271,1000,311,1000,1000,408,1000
NW_001819936.1,30796,11892,32757,1000,274,1000,1000,417,1000
NW_001819947.1,41958,18030,63100,1000,364,1000,1000,379,1000
NW_001819958.1,37169,15392,151328,1000,300,1000,1000,440,1000
NW_001819969.1,24499,9707,25419,1000,298,1000,1000,353,1000
NW_001819980.1,10234,4707,11356,1000,422,1000,1000,510,1000
NW_001819991.1,52409,22060,55041,1000,490,1000,855,308,1000
NW_001820002.1,20503,8178,46182,1000,389,1000,1000,410,1000
NW_001820013.1,56349,21309,59067,1000,256,1000,1000,243,1000
NW_001820025.1,26549,10651,30419,1000,411,1000,1000,407,1000
NW_001820036.1,33746,12689,39090,1000,492,1000,1000,349,1000
NW_001820047.1,53853,19372,68955,847,292,1000,1000,301,1000
NW_001820058.1,21038,9218,24789,1000,526,1000,1000,365,1000
NW_001820069.1,43225,15667,46523,1000,349,1000,1000,332,1000
NW_001820080.1,47135,16685,48311,1000,361,1000,1000,427,1000
NW_001820091.1,38671,13919,45410,1000,351,1000,1000,353,1000
NW_001820102.1,11148,3937,11988,1000,317,1000,1000,262,1000
NW_001820113.1,21345,7228,151854,1000,189,1000,1000,371,1000
NW_001820124.1,10516,3880,10666,1000,336,1000,1000,409,1000
NW_001820137.1,61717,24926,183432,1000,435,1000,1000,465,1000
NW_001820148.1,47319,17860,63456,1000,351,1000,1000,487,1000
NW_001820159.1,41744,16155,62799,1000,240,1000,1000,252,1000
NW_001820170.1,47509,18115,172596,1000,316,1000,1000,488,1000
NW_001820181.1,18548,6822,45036,1000,307,1000,1000,363,1000
NW_001820192.1,23161,7640,25710,1000,150,1000,1000,328,1000
NW_001820203.1,35578,13431,60943,1000,443,1000,1000,559,1000
NW_001820225.1,32946,11849,38046,1000,314,1000,1000,489,1000
NW_001820236.1,32815,11959,38459,1000,343,1000,1000,358,1000
NW_001820248.1,15821,5576,18717,1000,305,1000,1000,400,1000
NW_001820259.1,9400,3458,9400,1000,365,1000,1000,372,1000
NW_001820270.1,12662,5692,15737,1000,331,1000,1000,404,1000
NW_001820281.1,26349,8363,30106,1000,486,1000,1000,313,1000
NW_001820292.1,30600,10279,57795,1000,274,1000,1000,350,1000
NW_001820303.1,22589,7521,25856,1000,373,1000,1000,337,1000
NW_001820314.1,33495,13714,37148,1000,331,1000,1000,458,1000
NW_001820324.1,24880,9436,27984,1000,434,1000,1000,380,1000
NW_001820325.1,17935,8236,19252,1000,457,1000,1000,460,1000
NW_001820326.1,25609,8945,28414,1000,318,1000,1000,324,1000
